2019-05-29 01:51:54.623606:  1366 (HY000): Incorrect integer value: 'abc' for column 'count_used' at row 1
2019-05-29 01:52:13.882795:  1366 (HY000): Incorrect integer value: 'abc' for column 'count_used' at row 1
2019-05-29 02:08:58.918951:  Not all parameters were used in the SQL statement
2019-05-29 02:09:46.508406:  Not all parameters were used in the SQL statement
2019-05-29 02:11:12.575584:  1146 (42S02): Table 'websim.combo' doesn't exist
2019-05-29 02:11:32.396884:  1265 (01000): Data truncated for column 'created_at' at row 1
2019-05-29 02:12:59.765920:  1406 (22001): Data too long for column 'settings' at row 1
2019-05-29 02:13:34.508953:  1406 (22001): Data too long for column 'grade' at row 1
2019-05-29 02:14:16.190934:  1406 (22001): Data too long for column 'submitted' at row 1
2019-06-02 22:51:13.599033: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:13.757400: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:14.264141: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:14.988952: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:15.017086: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:15.696931: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:16.838635: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:18.406758: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:19.077624: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:19.226730: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:19.415776: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:19.885571: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:20.701530: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:20.707794: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:21.391069: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:22.479819: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:24.381343: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:24.734290: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:24.842197: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:25.084328: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:25.903253: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:26.352049: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:26.389551: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:27.538225: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:28.477175: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:29.192114: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:30.532174: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:30.704809: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:31.376809: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:31.663067: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:32.054975: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:32.078531: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:33.793276: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:34.198003: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:34.819568: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:36.260914: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:36.358471: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:37.023335: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:37.418121: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:37.767578: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:37.803619: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:39.531871: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:39.937355: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:40.474069: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:41.944575: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:42.025933: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:43.341483: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:43.414827: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:44.449900: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:44.866122: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:45.184847: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:45.562513: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:46.786033: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:47.564940: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:47.644339: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:49.070650: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:49.108964: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:50.520382: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:50.586335: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:50.897119: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:51.214365: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:52.421362: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:53.198715: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:53.317315: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:54.437539: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:54.793948: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:54.806114: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:56.214002: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:56.233016: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:56.598655: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:56.973598: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:58.049404: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:58.857688: LOG    :  Python type Session cannot be converted
2019-06-02 22:51:58.942975: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:00.092644: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:00.458650: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:00.567347: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:01.948027: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:02.122569: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:02.256611: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:02.625553: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:03.803918: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:04.494380: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:04.645846: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:05.815797: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:06.072666: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:06.240848: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:07.552258: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:07.768382: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:07.960710: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:08.344173: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:09.510398: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:10.198279: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:10.306952: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:11.478338: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:11.769273: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:11.869172: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:13.395377: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:13.582983: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:13.632339: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:14.029824: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:15.169482: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:17.399327: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:17.488304: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:17.488467: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:18.109526: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:19.166948: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:19.308880: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:19.445787: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:19.668067: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:20.870521: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:23.074724: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:23.105176: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:23.137662: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:23.708038: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:24.812487: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:24.975098: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:25.075930: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:25.356938: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:26.521415: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:28.770106: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:28.800915: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:28.835324: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:29.499863: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:30.434883: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:30.639259: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:30.721857: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:30.960657: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:32.257750: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:33.910788: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:34.381491: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:34.460870: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:34.492324: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:35.225144: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:36.063179: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:36.298706: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:36.356844: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:36.777783: LOG    :  Python type Session cannot be converted
2019-06-02 22:52:37.880090: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:03.450950: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:03.996636: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:05.149072: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:05.765754: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:09.095821: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:09.648007: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:10.756294: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:11.401029: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:14.733332: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:15.301106: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:16.422380: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:17.134961: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:20.358178: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:20.921562: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:22.037438: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:22.770313: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:26.060247: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:26.551635: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:27.691392: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:28.428359: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:31.680605: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:32.173228: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:33.356094: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:34.062041: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:39.977781: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:45.664018: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:51.281910: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:52.589962: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:56.952819: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:57.043049: LOG    :  Python type Session cannot be converted
2019-06-03 14:24:58.205032: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:00.626375: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:02.651286: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:03.607717: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:03.805237: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:06.224890: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:08.330158: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:09.490596: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:11.916839: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:13.987041: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:15.126565: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:17.509635: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:19.583438: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:20.735842: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:23.176559: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:25.213565: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:26.339047: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:28.812383: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:29.561000: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:32.092662: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:32.805926: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:34.456431: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:35.260316: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:38.455058: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:40.062411: LOG    :  Python type Session cannot be converted
2019-06-03 14:25:40.940693: LOG    :  Python type Session cannot be converted
2019-06-03 16:35:34.274600: LOG    :  Python type Session cannot be converted
2019-06-03 21:22:29.457641: LOG    :  Python type Session cannot be converted
2019-06-03 21:22:29.967384: LOG    :  Python type Session cannot be converted
2019-06-03 21:22:31.547296: LOG    :  Python type Session cannot be converted
2019-06-03 21:22:35.474757: LOG    :  Python type Session cannot be converted
